fourth_down_attempts_q1,fourth_down_attempts_q2,fourth_down_attempts_q3,fourth_down_attempts_q4,fourth_down_attempts_game,num_of_,num_of_CENTER,num_of_DEEP LEFT,num_of_DEEP RIGHT,num_of_KICK OFF,num_of_LEFT END,num_of_LEFT TACKLE,num_of_PASS,num_of_PUNT,num_of_RIGHT END,num_of_RIGHT TACKLE,num_of_RUSH,num_of_SACK,num_of_SHORT LEFT,num_of_SHORT MIDDLE,num_of_SHORT RIGHT,num_of_SHOTGUN,num_of_UNDER CENTER,num_of_defensive_penalties_q1,num_of_defensive_penalties_q2,num_of_defensive_penalties_q3,num_of_defensive_penalties_q4,num_of_defensive_penalties_game,num_of_defensive_penalty_yards_q1,num_of_defensive_penalty_yards_q2,num_of_defensive_penalty_yards_q3,num_of_defensive_penalty_yards_q4,num_of_defensive_penalty_yards_game,num_of_fumbles_q1,field,num_of_fumbles_q3,num_of_fumbles_q4,num_of_fumbles_game,num_of_interceptions_caught_q1,num_of_interceptions_caught_q2,num_of_interceptions_caught_q3,num_of_interceptions_caught_q4,num_of_interceptions_caught_game,num_of_interceptions_thrown_q1,num_of_interceptions_thrown_q2,num_of_interceptions_thrown_q3,num_of_interceptions_thrown_q4,num_of_interceptions_caught_game,num_of_offensive_penalties_q1,num_of_offensive_penalties_q2,num_of_offensive_penalties_q3,num_of_offensive_penalties_q4,num_of_offensive_penalties_game,num_of_offensive_penalty_yards_q1,num_of_offensive_penalty_yards_q2,num_of_offensive_penalty_yards_q3,num_of_offensive_penalty_yards_q4,num_of_offensive_penalty_hards_game,num_of_passes_attempted_q1,num_of_passes_attempted_q2,num_of_passes_attempted_q3,num_of_passes_attempted_q4,num_of_passes_attempted_game,num_of_passes_completed_q1,num_of_passes_completed_q2,num_of_passes_completed_q3,num_of_passes_completed_q4,num_of_passes_completed_game,num_of_sacks_q1,num_of_sacks_q2,num_of_sacks_q3,num_of_sacks_q4,num_of_sacks_game,num_of_times_sacked_q1,num_of_times_sacked_q2,num_of_times_sacked_q3,num_of_times_sacked_q4,num_of_times_sacked_game,num_of_first_downs_q1,num_of_first_downs_q2,num_of_first_downs_q3,num_of_first_downs_q4,num_of_first_downs_game,num_of_successful_fourth_downs_q1,num_of_successful_fourth_downs_q2,num_of_successful_fourth_downs_q3,num_of_successful_fourth_downs_q4,num_of_successful_fourth_downs_game,num_of_successful_third_downs_q1,num_of_successful_third_downs_q2,num_of_successful_third_downs_q3,num_of_successful_third_downs_q4,num_of_successful_third_downs_game,points,third_down_attempts_q1,third_down_attempts_q2,third_down_attempts_q3,third_down_attempts_q4,third_down_attempts_game,yards_allowed_q1,yards_allowed_q2,yards_allowed_q3,yards_allowed_q4,yards_allowed_game,yards_moved_q1,yards_moved_q2,yards_moved_q3,yards_moved_q4,yards_moved_game
2,1,2,2,7,62,,2,4,6,4,8,37,3,2,3,25,,13,6,12,34,54,1,0,2,0,3,5,0,5,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,3,5,0,10,0,15,12,15,5,5,37,8,12,5,2,27,0,2,0,0,2,0,0,0,0,0,10,21,4,14,49,0,0,0,0,0,3,1,1,1,6,23,6,2,2,3,13,99,50,132,110,391,98,214,53,76,441
0,0,0,0,0,28,,,,,,,,,,,,,,,,,24,35,42,23,45,145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,9,4,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,7,9,4,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,168,138,109,641,0,0,0,0,0
3,3,4,6,16,75,1,6,6,11,2,6,91,8,2,8,32,7,26,28,19,90,59,7,9,4,8,28,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,1,0,0,0,1,35,42,23,45,145,0,0,0,0,0,19,27,18,27,91,13,16,16,13,58,0,0,0,0,0,0,0,4,3,7,14,16,6,10,46,0,1,0,0,1,2,3,1,1,7,39,5,8,5,10,28,0,0,0,0,0,226,168,138,109,641
2,1,1,3,7,47,7,3,3,3,8,,38,3,4,3,33,2,16,3,11,35,44,0,0,0,2,2,0,0,0,33,33,0,0,1,0,1,0,0,0,0,0,1,0,0,3,4,0,1,1,0,2,0,5,5,0,10,5,11,8,14,38,3,8,5,8,24,0,1,0,0,1,0,1,1,0,2,3,9,5,10,27,0,0,0,2,2,0,3,2,1,6,16,2,6,5,4,17,157,18,105,49,329,50,109,129,149,437
3,1,1,1,6,56,7,3,5,6,2,,30,4,4,,17,1,10,5,7,48,28,0,0,0,1,1,0,0,0,16,16,0,1,0,0,1,1,0,0,3,4,0,0,0,0,0,2,1,0,0,3,7,15,0,0,22,14,3,8,5,30,8,3,5,3,19,0,1,1,0,2,0,1,0,0,1,12,6,9,12,39,0,0,0,0,0,1,1,1,1,4,20,4,2,2,4,12,50,109,129,149,437,157,18,105,49,329
0,0,0,0,0,16,,,,,,,,,,,,,,,,,12,40,37,30,40,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,5,0,0,0,0,0,2,6,2,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,268,161,248,817,0,0,0,0,0
5,2,3,3,13,85,1,10,3,8,3,9,77,7,5,8,47,5,23,16,22,69,72,2,6,2,6,16,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,40,37,30,40,147,0,0,0,0,0,19,23,15,20,77,10,18,11,17,56,0,0,0,0,0,1,0,3,1,5,10,19,11,17,57,0,1,0,0,1,2,5,2,1,10,51,8,8,5,6,27,0,0,0,0,0,140,268,161,248,817
2,3,3,1,9,49,7,2,6,5,2,5,46,5,4,2,23,4,15,3,20,56,21,1,0,1,1,3,5,0,2,22,29,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,3,1,0,2,6,31,0,0,15,46,12,14,9,11,46,9,7,5,5,26,0,1,1,1,3,1,2,0,1,4,11,7,3,11,32,1,0,0,0,1,0,3,1,0,4,22,2,6,4,2,14,65,64,97,111,337,138,88,72,142,440
1,1,3,1,6,54,8,2,4,4,3,3,35,6,2,2,20,3,9,3,17,39,40,1,0,0,5,6,5,0,0,22,27,0,1,0,1,2,0,1,0,0,1,0,1,0,0,1,1,0,1,2,4,10,0,0,25,35,4,10,8,13,35,2,7,5,9,23,1,2,0,1,4,0,1,1,1,3,7,9,5,16,37,0,0,0,0,0,0,1,0,2,3,21,2,3,4,4,13,138,88,72,142,440,65,64,97,111,337
0,0,0,0,0,14,,,,,,,,,,,,,,,,,10,39,37,32,34,142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,174,142,189,680,0,0,0,0,0
3,1,3,4,11,98,14,4,3,10,8,11,56,6,8,5,56,1,20,9,19,88,46,2,5,2,5,14,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,1,1,39,37,32,34,142,0,0,0,0,0,17,15,11,13,56,8,9,7,12,36,0,0,0,0,0,0,1,0,0,1,15,18,11,13,57,0,0,1,0,1,3,6,3,2,14,49,6,9,6,5,26,0,0,0,0,0,175,174,142,189,680
2,0,1,3,6,56,1,3,3,5,4,2,27,2,7,5,36,2,12,2,7,38,40,1,1,1,0,3,5,5,15,0,25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,5,0,0,5,9,8,7,3,27,5,4,5,1,15,1,1,3,1,6,1,0,1,0,2,9,8,6,4,27,0,0,0,0,0,3,2,3,2,10,29,4,3,4,5,16,16,102,29,12,159,139,115,94,52,400
1,2,2,2,7,54,5,,2,3,4,2,23,5,7,1,24,6,4,6,9,36,28,2,2,0,2,6,23,5,0,6,34,1,0,2,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,5,0,10,15,2,14,5,2,23,1,8,2,1,12,1,0,1,0,2,1,1,3,1,6,6,12,3,3,24,0,0,0,0,0,0,3,0,0,3,3,2,7,3,2,14,139,115,94,52,400,16,102,29,12,159
1,1,1,2,5,42,9,2,7,6,,7,34,2,4,2,24,2,9,6,9,47,24,0,0,2,0,2,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,10,0,0,10,8,15,4,7,34,7,11,3,6,27,0,2,0,2,4,0,0,0,2,2,9,12,5,5,31,0,1,0,0,1,1,2,2,1,6,30,2,4,3,4,13,35,73,113,107,328,138,138,60,70,406
2,4,1,2,9,58,4,3,4,4,5,2,40,3,1,1,23,4,5,10,14,29,52,1,0,1,1,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,19,0,19,5,11,10,14,40,2,9,7,10,28,0,0,0,2,2,0,2,0,2,4,4,13,13,16,46,0,2,0,0,2,0,1,2,0,3,16,2,5,4,2,13,138,138,60,70,406,35,73,113,107,328
2,1,2,0,5,37,8,4,1,6,1,4,58,3,1,,17,3,21,11,16,43,25,1,0,2,2,5,15,0,30,15,60,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,5,11,5,12,30,58,10,3,7,22,42,0,1,0,1,2,1,1,1,0,3,11,4,5,27,47,1,0,0,0,1,0,2,1,3,6,38,2,4,3,3,12,161,174,91,82,508,177,56,47,282,562
1,0,2,3,6,81,5,2,4,8,6,4,31,5,10,5,38,2,10,4,11,20,79,0,0,1,1,2,0,0,0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,1,4,20,0,10,5,35,10,14,6,1,31,5,10,5,0,20,1,1,1,0,3,0,1,0,1,2,14,27,9,11,61,0,0,0,0,0,1,4,0,0,5,49,2,4,3,2,11,177,56,47,282,562,161,174,91,82,508
0,0,0,0,0,16,,,,,,,,,,,,,,,,,12,33,43,39,43,158,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,6,2,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,2,6,2,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,277,265,264,997,0,0,0,0,0
3,3,3,4,13,94,16,5,11,15,7,4,80,3,6,1,50,4,15,22,22,90,72,2,6,2,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,33,43,39,43,158,0,0,0,0,0,21,20,19,20,80,15,15,10,15,55,0,0,0,0,0,0,1,1,2,4,13,18,19,20,70,0,1,0,1,2,3,2,2,0,7,64,7,6,5,4,22,0,0,0,0,0,191,277,265,264,997
0,0,0,0,0,13,,,,,,,,,,,,,,,,,9,30,40,29,46,145,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,5,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,8,0,0,0,0,0,2,5,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,88,124,236,544,0,0,0,0,0
2,5,4,5,16,83,12,4,,7,7,8,68,10,4,6,42,8,18,17,27,56,67,2,5,1,5,13,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,1,1,2,30,40,29,46,145,0,0,0,0,0,12,17,16,23,68,10,11,12,16,49,0,0,0,0,0,2,4,0,2,8,12,10,8,13,43,0,1,1,0,2,1,5,1,2,9,26,5,10,5,8,28,0,0,0,0,0,96,88,124,236,544
2,2,0,1,5,47,7,1,10,7,2,3,48,3,1,3,25,,18,9,9,44,45,0,3,0,1,4,0,35,0,10,45,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,0,2,5,15,15,0,15,45,16,14,7,11,48,11,5,7,8,31,0,0,1,1,2,0,0,0,0,0,10,6,11,12,39,0,0,0,0,0,1,2,1,1,5,44,3,4,1,3,11,81,99,140,43,363,194,61,132,178,565
1,1,3,1,6,53,7,5,2,6,3,3,28,3,3,1,20,2,10,3,8,31,41,3,1,0,0,4,17,15,0,0,32,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,2,1,0,3,0,13,15,0,28,5,11,9,3,28,3,8,8,3,22,0,0,0,0,0,0,0,1,1,2,10,13,7,7,37,0,0,1,0,1,0,3,1,0,4,25,1,5,4,1,11,194,61,132,178,565,81,99,140,43,363
3,2,2,2,9,31,,4,4,3,1,5,44,7,,1,15,1,11,14,7,39,20,1,4,1,2,8,8,50,5,25,88,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,15,0,0,15,11,7,10,16,44,5,5,7,10,27,1,1,0,0,2,0,0,1,0,1,3,4,4,9,20,0,0,0,0,0,1,0,1,3,5,11,5,2,3,5,15,104,83,60,55,302,41,84,49,121,295
1,4,3,4,12,88,,2,1,6,3,9,31,5,2,4,36,2,10,7,9,47,56,2,0,0,2,4,10,0,0,37,47,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,2,0,0,4,20,9,0,0,29,9,11,8,3,31,4,6,5,1,16,0,0,1,0,1,1,1,0,0,2,16,14,7,14,51,0,0,0,1,1,2,3,2,1,8,19,3,6,5,5,19,41,84,49,121,295,104,83,60,55,302
0,0,0,0,0,16,,,,,,,,,,,,,,,,,12,31,53,31,43,158,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2,5,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4,0,0,0,0,0,2,5,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,425,90,252,1080,0,0,0,0,0
2,2,5,5,14,97,11,5,11,14,8,,80,7,12,,51,4,22,12,26,91,72,2,5,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,31,53,31,43,158,0,0,0,0,0,16,27,16,21,80,11,17,9,12,49,0,0,0,0,0,2,0,1,1,4,15,27,6,19,67,0,0,1,3,4,4,6,2,2,14,84,8,9,7,7,31,0,0,0,0,0,313,425,90,252,1080
4,2,1,3,10,46,8,1,2,6,3,3,35,5,1,1,22,3,13,5,13,42,19,1,0,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,0,0,10,15,6,9,8,12,35,2,4,6,8,20,1,0,2,0,3,1,1,0,1,3,1,7,9,9,26,0,0,0,2,2,1,1,1,0,3,29,4,3,2,4,13,96,91,127,98,412,21,91,127,152,391
2,2,2,1,7,73,4,9,4,6,5,2,23,4,4,6,37,3,4,3,3,13,73,0,1,0,2,3,0,10,0,16,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,10,0,10,5,7,7,4,23,3,5,5,3,16,1,1,0,1,3,1,0,2,0,3,11,13,9,15,48,0,1,0,0,1,1,2,1,1,5,31,3,4,4,2,13,21,91,127,152,391,96,91,127,98,412
1,2,1,2,6,51,4,3,4,6,3,2,23,3,9,7,29,1,2,6,5,55,14,1,1,0,0,2,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,2,4,5,0,5,15,25,3,11,5,4,23,3,5,5,4,17,1,1,0,1,3,0,0,1,0,1,7,8,7,5,27,0,1,0,1,2,1,2,1,1,5,31,3,4,2,3,12,43,141,80,83,347,67,131,86,77,361
3,2,2,2,9,55,4,2,1,3,2,2,46,5,5,3,22,3,12,14,16,45,34,0,0,0,1,1,0,0,0,15,15,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,8,15,14,9,46,5,12,9,7,33,0,0,1,0,1,1,1,0,1,3,5,20,7,13,45,1,0,1,0,2,0,2,1,1,4,17,3,4,3,3,13,67,131,86,77,361,43,141,80,83,347
1,2,0,4,7,40,6,1,3,5,4,5,34,4,4,2,21,3,10,6,10,36,32,0,1,0,0,1,0,15,0,0,15,0,0,0,0,0,1,0,0,1,2,0,1,0,1,2,0,1,1,2,4,0,14,10,10,34,9,8,6,11,34,4,4,4,7,19,0,1,0,1,2,1,1,0,1,3,9,2,8,7,26,0,0,0,3,3,3,0,3,1,7,29,4,2,3,5,14,93,193,101,43,430,112,53,53,78,296
0,1,0,2,3,72,12,4,3,6,6,10,25,2,3,8,39,2,3,6,7,27,64,0,1,2,1,4,0,29,33,5,67,0,1,1,0,2,0,1,0,1,2,1,0,0,1,2,0,0,1,0,1,0,0,0,0,0,4,10,7,4,25,3,9,6,2,20,1,1,0,1,3,0,1,0,1,2,13,21,10,9,53,0,1,0,0,1,3,2,3,3,11,35,3,3,3,5,14,112,53,53,78,296,93,193,101,43,430
3,0,4,2,9,47,11,2,4,6,1,3,39,6,1,3,22,2,14,6,10,38,41,0,1,1,2,4,0,11,10,10,31,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,2,2,5,5,0,20,15,40,12,12,13,2,39,8,7,9,1,25,0,3,1,2,6,0,0,1,1,2,8,11,5,3,27,1,0,0,0,1,1,5,1,1,8,26,4,5,5,2,16,38,94,42,86,260,66,131,127,46,370
3,2,1,2,8,46,2,1,2,4,2,2,42,6,2,2,12,6,11,9,17,36,24,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,2,1,2,2,7,10,0,15,5,30,7,12,8,15,42,3,10,3,12,28,0,0,1,1,2,0,3,1,2,6,6,12,4,8,30,0,0,0,1,1,1,1,1,3,6,10,4,3,3,5,15,66,131,127,46,370,38,94,42,86,260
1,2,1,2,6,44,,3,4,8,5,2,35,1,2,2,24,1,11,1,15,36,38,0,1,1,0,2,0,5,5,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,10,11,35,7,2,5,7,21,0,2,0,0,2,1,0,0,0,1,8,6,10,8,32,0,0,1,0,1,3,0,2,0,5,37,5,2,3,3,13,86,116,133,69,404,73,67,145,85,370
1,2,2,2,7,53,1,1,,7,,3,38,3,1,3,19,2,12,9,15,37,37,2,0,1,2,5,20,0,19,0,39,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,25,5,0,30,2,17,8,11,38,2,14,6,9,31,1,0,0,0,1,0,2,0,0,2,7,15,12,8,42,0,0,0,1,1,0,3,2,0,5,30,1,5,3,2,11,73,67,145,85,370,86,116,133,69,404
1,0,1,2,4,53,16,2,4,6,,4,40,1,1,3,30,,15,4,15,32,57,0,2,0,3,5,0,17,0,24,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,5,15,6,5,5,31,14,8,9,9,40,8,7,5,7,27,0,0,1,0,1,0,0,0,0,0,14,8,7,9,38,1,0,0,0,1,4,0,1,2,7,31,6,0,3,5,14,30,64,117,45,256,160,81,85,125,451
2,2,0,1,5,52,9,3,,4,4,,33,5,3,2,20,1,9,5,14,33,19,1,1,1,1,4,1,5,13,0,19,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,5,0,5,10,7,12,7,7,33,3,10,7,4,24,0,0,0,0,0,0,0,1,0,1,4,11,10,12,37,0,0,0,0,0,0,2,1,0,3,21,2,5,2,2,11,160,81,85,125,451,30,64,117,45,256
1,0,2,5,8,53,8,4,4,8,4,3,36,2,2,3,28,1,9,5,14,44,41,1,1,1,0,3,7,14,38,0,59,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,1,1,2,5,5,10,5,15,35,6,8,10,12,36,4,5,6,6,21,1,1,1,3,6,0,0,0,1,1,4,8,7,8,27,0,0,0,0,0,0,2,3,2,7,43,3,3,4,6,16,127,93,26,89,335,52,141,78,126,397
0,5,2,4,11,67,7,6,4,8,,1,45,3,1,4,20,6,17,6,12,50,38,2,3,0,3,8,23,20,0,35,78,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,2,1,0,0,3,15,0,0,0,15,9,16,6,14,45,7,8,2,8,25,0,0,0,1,1,1,1,1,3,6,9,13,6,15,43,0,0,0,0,0,4,2,1,2,9,22,6,6,3,5,20,52,141,78,126,397,127,93,26,89,335
0,0,0,0,0,24,,,,,,,,,,,,,,,,,20,37,37,39,34,147,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,0,0,0,0,0,5,7,5,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,0,0,0,0,0,5,7,5,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,207,191,212,809,0,0,0,0,0
3,2,4,5,14,91,33,5,5,11,5,5,72,6,8,2,53,5,23,12,25,63,51,5,7,5,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,37,37,39,34,147,0,0,0,0,0,18,16,18,20,72,12,15,11,12,50,0,0,0,0,0,1,1,1,2,5,15,22,16,11,64,1,1,0,0,2,2,3,3,2,10,49,8,6,6,6,26,0,0,0,0,0,199,207,191,212,809
3,3,2,2,10,57,10,3,,9,7,5,37,3,8,1,31,2,9,10,13,20,48,0,0,2,1,3,0,0,20,15,35,1,0,1,0,2,0,0,1,1,2,0,1,0,0,1,1,0,1,0,2,10,0,0,0,10,10,10,7,10,37,7,7,4,6,24,1,0,0,1,2,0,0,1,1,2,7,8,13,8,36,0,1,0,0,1,1,1,1,1,4,31,4,3,3,3,13,84,137,182,91,494,127,96,160,83,466
1,1,4,3,9,66,6,3,3,6,4,4,28,4,4,5,31,2,6,5,11,20,64,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,1,2,0,0,1,2,3,0,0,5,15,20,4,10,6,8,28,2,8,3,5,18,0,0,1,1,2,1,0,0,1,2,11,13,8,12,44,0,0,0,0,0,0,1,1,1,3,36,1,3,3,3,10,127,96,160,83,466,84,137,182,91,494
0,0,0,0,0,14,,,,,,,,,,,,,,,,,10,34,37,35,40,146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,1,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,2,5,1,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,328,176,220,861,0,0,0,0,0
4,2,5,2,13,80,14,4,4,10,2,7,79,7,6,5,40,4,31,11,26,80,54,2,5,1,6,14,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0,1,0,0,1,34,37,35,40,146,0,0,0,0,0,13,15,24,27,79,9,14,17,21,61,0,0,0,0,0,3,0,0,1,4,9,20,9,15,53,0,0,0,0,0,2,4,2,5,13,40,6,6,7,10,29,0,0,0,0,0,137,328,176,220,861
0,0,0,0,0,15,,,,,,,,,,,,,,,,,11,46,43,36,52,177,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,4,4,1,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,8,0,0,0,0,0,4,4,1,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,190,189,279,934,0,0,0,0,0
3,5,5,4,17,97,3,1,10,14,9,2,100,11,6,3,38,8,28,18,33,99,70,4,4,1,6,15,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,2,0,1,3,46,43,36,52,177,0,0,0,0,0,22,24,19,35,100,12,18,14,24,68,0,0,0,0,0,2,2,3,1,8,17,17,15,20,69,0,0,1,2,3,6,0,2,4,12,67,10,6,6,11,33,0,0,0,0,0,276,190,189,279,934
0,0,0,0,0,12,,,,,,,,,,,,,,,,,8,33,41,36,30,140,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,3,5,1,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,3,5,1,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,231,175,109,722,0,0,0,0,0
0,4,5,4,13,93,17,4,5,10,10,5,58,9,5,8,55,2,16,10,20,73,55,3,5,1,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,33,41,36,30,140,0,0,0,0,0,13,21,14,10,58,10,13,10,6,39,0,0,0,0,0,0,1,0,1,2,17,15,12,7,51,0,0,1,0,1,4,1,2,1,8,41,5,5,7,6,23,0,0,0,0,0,207,231,175,109,722
1,2,2,4,9,48,,5,4,6,5,5,39,6,3,4,24,3,12,8,8,35,39,0,0,0,3,3,0,0,0,30,30,1,1,0,0,2,0,0,2,1,3,0,0,0,1,1,0,1,0,4,5,0,10,0,35,45,5,14,9,11,39,4,7,5,4,20,0,2,0,0,2,0,2,0,1,3,6,10,10,2,28,0,0,0,0,0,0,2,2,0,4,26,1,6,4,5,16,129,87,87,210,513,85,124,124,37,370
2,5,1,2,10,63,,6,9,6,4,6,53,6,1,6,22,2,14,4,19,53,51,0,3,1,0,4,0,10,15,0,25,0,0,0,1,1,0,0,0,1,1,0,0,2,1,3,1,3,1,1,6,10,15,10,5,40,12,8,8,25,53,7,5,6,13,31,0,2,0,1,3,0,2,0,0,2,11,11,6,23,51,0,0,0,2,2,1,0,2,3,6,42,4,2,3,7,16,85,124,124,37,370,129,87,87,210,513
0,0,0,0,0,14,,,,,,,,,,,,,,,,,10,39,44,33,34,150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,5,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,7,0,0,0,0,0,3,5,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,280,66,187,660,0,0,0,0,0
5,1,8,2,16,90,13,5,5,10,2,5,66,11,,9,47,7,17,20,13,86,53,3,5,1,5,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,39,44,33,34,150,0,0,0,0,0,17,20,13,16,66,8,17,6,12,43,0,0,0,0,0,2,1,3,1,7,10,26,5,11,52,0,0,1,1,2,3,5,0,5,13,49,9,6,7,10,32,0,0,0,0,0,127,280,66,187,660
0,0,0,0,0,20,,,,,,,,,,,,,,,,,15,32,53,32,36,153,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,3,5,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,9,0,0,0,0,0,3,5,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,190,128,174,620,0,0,0,0,0
2,7,1,3,13,112,16,8,14,13,6,3,95,14,12,3,46,12,24,15,33,105,61,3,5,1,5,14,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,0,2,32,53,32,36,153,0,0,0,0,0,13,28,15,22,78,10,17,13,15,55,0,0,0,0,0,2,4,2,1,9,10,18,13,15,56,0,0,0,0,0,2,3,3,4,12,46,6,10,5,7,28,0,0,0,0,0,128,190,128,174,620
2,1,0,0,3,58,3,1,3,8,8,4,38,,7,6,34,2,8,14,11,38,51,0,2,1,0,3,0,5,5,0,10,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2,0,1,4,10,15,0,10,35,12,14,4,8,38,7,9,4,7,27,0,0,1,1,2,1,1,0,0,2,8,12,8,13,41,0,0,0,0,0,5,0,1,3,9,42,7,3,1,4,15,52,54,73,74,253,83,151,71,152,457
