fourth_down_attempts_q1,fourth_down_attempts_q2,fourth_down_attempts_q3,fourth_down_attempts_q4,num_of_,num_of_(4:03) (NO,num_of_(55-A.BROOKS) [53-NBOWMAN],num_of_(6:33) 11-ASMITH,num_of_(6:41) (SHOTGUN),num_of_(94-C.LIUGET) [99-JBOSA],num_of_(:15) (SHOTGUN),num_of_(SHOTGUN) 10-THILL,num_of_BACK TO,num_of_CENTER,num_of_CLOCK STOP,num_of_DEEP LEFT,num_of_DEEP MIDDLE,num_of_DEEP RIGHT,num_of_EXCEPTION,num_of_EXTRA POINT,num_of_FIELD GOAL,num_of_FUMBLES,num_of_INTENDED FOR,num_of_INTERCEPTED BY,num_of_KESSLER THROUGH,num_of_KICK OFF,num_of_LEFT END,num_of_LEFT GUARD,num_of_LEFT TACKLE,num_of_LEFT TO,num_of_MIDDLE TO,num_of_MIDDLE [55-FCLARK],num_of_MIDDLE [56-SEBUKAM],num_of_MIDDLE. PENALTY,num_of_NO HUDDLE,num_of_NO HUDDLE SHOTGUN,num_of_NO PLAY,num_of_NOT LISTED,num_of_PASS,"num_of_PASS RULING,",num_of_PENALTY,num_of_PUNT,num_of_QB KNEEL,num_of_RIGHT (58-JHICKS),num_of_RIGHT END,num_of_RIGHT GUARD,num_of_RIGHT TACKLE,num_of_RIGHT TO,num_of_RIGHT. PENALTY,"num_of_RULING, AND",num_of_RUSH,num_of_SACK,num_of_SCRAMBLE,num_of_SHORT LEFT,num_of_SHORT MIDDLE,num_of_SHORT RIGHT,num_of_SHOTGUN,num_of_TIMEOUT,num_of_TWO-POINT CONVERSION,num_of_UNDER CENTER,num_of_WILDCAT,num_of_YARDS &,num_of_[33-E.GAINES]. LA-33-EGAINES,num_of_[57-N.SPENCE]. PENALTY,num_of_[58-H.LANDRY III],num_of_attempted_two_pt_conversions,num_of_completed_two_pt_conversions,num_of_defensive_penalties_q1,num_of_defensive_penalties_q2,num_of_defensive_penalties_q3,num_of_defensive_penalties_q4,num_of_defensive_penalty_yards_q1,num_of_defensive_penalty_yards_q2,num_of_defensive_penalty_yards_q3,num_of_defensive_penalty_yards_q4,num_of_fumbles_q1,num_of_fumbles_q2,num_of_fumbles_q3,num_of_fumbles_q4,num_of_interceptions_caught_q1,num_of_interceptions_caught_q2,num_of_interceptions_caught_q3,num_of_interceptions_caught_q4,num_of_interceptions_thrown_q1,num_of_interceptions_thrown_q2,num_of_interceptions_thrown_q3,num_of_interceptions_thrown_q4,num_of_offensive_penalties_q1,num_of_offensive_penalties_q2,num_of_offensive_penalties_q3,num_of_offensive_penalties_q4,num_of_offensive_penalty_yards_q1,num_of_offensive_penalty_yards_q2,num_of_offensive_penalty_yards_q3,num_of_offensive_penalty_yards_q4,num_of_passes_attempted_q1,num_of_passes_attempted_q2,num_of_passes_attempted_q3,num_of_passes_attempted_q4,num_of_passes_completed_q1,num_of_passes_completed_q2,num_of_passes_completed_q3,num_of_passes_completed_q4,num_of_sacks_q1,num_of_sacks_q2,num_of_sacks_q3,num_of_sacks_q4,num_of_times_sacked_q1,num_of_times_sacked_q2,num_of_times_sacked_q3,num_of_times_sacked_q4,number_of_first_downs_q1,number_of_first_downs_q2,number_of_first_downs_q3,number_of_first_downs_q4,number_of_successful_fourth_downs_q1,number_of_successful_fourth_downs_q2,number_of_successful_fourth_downs_q3,number_of_successful_fourth_downs_q4,number_of_successful_third_downs_q1,number_of_successful_third_downs_q2,number_of_successful_third_downs_q3,number_of_successful_third_downs_q4,points,third_down_attempts_q1,third_down_attempts_q2,third_down_attempts_q3,third_down_attempts_q4,yards_allowed_q1,yards_allowed_q2,yards_allowed_q3,yards_allowed_q4,yards_moved_q1,yards_moved_q2,yards_moved_q3,yards_moved_q4
0,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,17,,,,,,0,0,33,39,36,42,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,191,215,262,229,0,0,0,0
2,3,2,2,77,,,,,,,,,29,,5,2,5,,7,3,1,,,,11,5,,6,,,,,,5,10,4,,85,,,3,1,,1,,3,,,,44,1,2,24,18,31,77,,,64,,,,,,0,0,3,6,5,7,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,33,39,36,42,0,0,0,0,15,21,22,27,10,17,16,20,0,0,0,0,0,0,0,1,14,19,20,18,0,1,0,1,2,1,2,5,64,5,4,6,9,0,0,0,0,191,215,262,229
0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,9,,,,,,0,0,29,33,33,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,0,0,2,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,96,168,265,236,0,0,0,0
3,2,3,6,89,,,,,,,,,7,,4,2,8,,6,2,1,,,,10,7,7,8,,,,,,1,13,2,,63,,,9,3,,3,6,2,,,,40,9,7,19,7,23,70,,,57,,,,,,0,0,2,4,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29,33,33,48,0,0,0,0,11,16,16,20,6,12,10,10,0,0,0,0,3,3,1,2,8,14,13,18,0,1,0,2,2,2,3,2,46,6,6,6,9,0,0,0,0,96,168,265,236
0,0,0,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,27,,,,,,0,0,35,44,35,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,10,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,8,10,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,129,180,219,229,0,0,0,0
4,3,2,4,90,,,,,,,,,26,1,4,1,3,,9,3,1,,,,12,6,,7,,,,,,5,33,3,,89,,,6,2,,5,,4,,,,48,4,1,40,18,23,52,,,80,,,,,,0,0,8,10,5,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,35,44,35,53,0,0,0,0,18,22,22,27,9,15,18,18,0,0,0,0,3,0,0,1,10,16,16,25,0,0,1,2,2,4,5,4,66,7,9,7,8,0,0,0,0,129,180,219,229
2,3,2,2,39,,,,,,,,,1,,3,2,2,,1,1,1,,,,3,3,3,,,,,,,,7,1,,45,,,6,,,1,6,1,,,,15,5,6,19,11,8,52,,,19,,,,,,0,0,1,1,0,0,5,10,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,4,2,0,0,21,5,0,10,10,8,17,7,5,7,10,1,1,0,0,1,1,1,2,7,4,4,8,0,0,0,0,0,2,0,2,10,2,5,2,5,108,33,37,35,75,98,52,115
2,3,2,3,67,,,,,,,,,3,,1,1,1,15,1,1,,,,,5,1,4,,,,,,,,1,2,,22,,,9,1,,1,5,,,,,14,2,1,5,7,7,19,8,1,58,,,,,,1,1,0,0,1,1,0,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,15,5,5,0,8,5,3,6,6,3,2,3,1,1,1,2,1,1,0,0,8,7,8,10,0,0,0,0,2,1,0,1,17,4,4,1,4,75,98,52,115,108,33,37,35
2,4,1,4,29,,,,,,,,,3,1,3,3,4,,,2,,,,,1,3,1,,,,,,,2,5,1,,52,,,5,,,4,3,2,,,,16,3,,16,7,19,56,,,12,,,,,,0,0,0,1,3,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,5,0,0,5,14,13,20,3,6,9,10,0,1,0,0,1,0,1,1,5,3,4,5,1,0,0,0,0,1,4,2,12,2,4,6,6,75,90,56,72,45,57,77,82
2,1,2,2,76,,,,,,,,,14,,1,1,2,,6,1,1,,,,7,5,1,2,,,,,,,,1,,23,,,5,2,,6,5,4,,,,37,1,3,7,1,11,39,5,,51,,,,,,0,0,0,1,0,1,0,5,0,5,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,5,0,0,5,5,10,3,3,4,5,2,1,0,1,1,0,1,0,0,11,19,8,7,1,0,0,0,1,2,3,0,39,3,4,5,2,45,57,77,82,75,90,56,72
1,0,2,1,54,,,,,,,,,6,,2,1,1,,3,,,,,,5,9,4,7,,,,,,,1,3,,23,,,4,,,3,2,1,,,,32,3,2,6,4,9,28,,2,44,,,,,,2,2,1,0,0,2,5,0,0,10,0,2,0,0,1,0,0,0,0,1,0,1,0,1,2,0,0,5,20,0,8,9,3,3,4,7,2,2,0,2,0,0,0,2,1,0,7,10,2,13,0,0,0,0,3,1,0,1,28,4,1,2,2,137,107,85,142,76,154,21,118
0,2,2,3,56,,,,,,,,,8,1,7,4,2,,4,1,,,,,6,1,3,1,,,,,,,4,,,50,,,3,,,2,8,,,,,23,2,2,14,8,15,59,7,,35,,,,,,0,0,0,1,0,2,0,5,0,16,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,11,14,7,18,9,8,4,9,0,2,1,0,0,2,0,0,11,13,11,13,0,0,0,1,1,1,2,3,37,2,4,4,6,76,154,21,118,137,107,85,142
0,0,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,17,,,,,,0,0,34,43,38,52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,2,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,176,161,243,205,0,0,0,0
4,4,1,5,113,,,,,,,,,17,1,10,2,9,2,5,5,1,,,,12,13,8,5,,,,,,,6,6,,89,,,12,,,8,3,4,,,,58,6,4,24,11,33,67,,1,112,,,,,,1,1,2,6,2,7,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,34,43,38,52,0,0,0,0,15,24,20,22,11,17,13,15,0,0,0,0,1,1,1,2,11,13,21,15,0,0,0,0,1,3,2,3,49,6,7,4,10,0,0,0,0,176,161,243,205
2,4,2,2,48,,,,,,,,,10,1,4,2,,,1,4,,,,,5,1,3,1,,,,,,1,14,1,,39,,,5,1,,,11,2,,,,28,1,1,18,8,7,42,,,22,,,,,,0,0,0,4,0,2,0,34,0,5,0,1,0,1,1,0,0,1,1,0,0,0,0,2,1,0,0,10,5,0,9,10,16,4,5,8,13,1,0,1,1,5,0,1,0,0,5,6,13,5,0,1,1,0,0,0,0,2,31,2,3,2,4,123,54,-4,22,73,78,181,84
1,2,2,6,51,,,,,,,,,5,,5,,,,1,1,,,,,2,,2,5,,,,,,,1,1,,27,,,8,,,1,,4,,,,17,7,1,8,4,10,37,6,,28,,,,,,0,0,3,1,0,0,19,5,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,15,15,0,10,5,3,9,8,2,1,8,0,1,0,0,0,1,1,5,9,9,2,6,0,0,0,2,3,0,0,0,13,4,2,2,5,73,78,181,84,123,54,-4,22
0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,11,,,,,,0,0,32,45,40,44,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,169,335,296,163,0,0,0,0
2,2,4,8,97,,,,,,,,,10,,4,2,12,,8,2,1,,,,15,6,4,8,,,,,,16,19,5,,83,,,6,1,,5,9,10,,,,52,3,2,26,18,21,54,,2,83,,,,,,2,2,2,5,2,6,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,0,32,45,40,44,0,0,0,0,15,25,20,23,12,18,12,15,0,0,0,0,0,1,1,1,14,28,20,15,0,0,1,4,3,4,2,3,76,7,6,6,9,0,0,0,0,169,335,296,163
0,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,13,,,,,,0,0,41,43,29,38,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,2,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,235,266,90,190,0,0,0,0
3,3,3,4,89,,,,,,,,,8,,6,4,6,,5,4,1,,,,11,1,7,5,,,,,,5,18,2,,74,,,8,3,,6,9,5,,,,41,8,6,24,14,20,85,,,43,,,,,,0,0,2,6,1,8,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,41,43,29,38,0,0,0,0,21,25,14,14,14,19,11,9,0,0,0,0,1,1,2,4,21,19,8,10,0,1,0,0,3,2,1,2,44,6,7,5,8,0,0,0,0,235,266,90,190
0,0,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,24,,,,,,0,0,39,43,30,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,10,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,5,10,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,212,266,124,252,0,0,0,0
2,2,3,4,96,,,,,,,,,,,4,12,4,,10,1,,,,,12,7,13,13,,,,,,1,16,6,,77,,,7,1,,3,8,8,,,,52,5,1,16,20,21,76,,,72,,,,,,0,0,5,10,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,39,43,30,49,0,0,0,0,13,24,11,29,9,14,9,22,0,0,0,0,1,1,1,2,19,20,12,20,0,0,1,0,3,3,1,3,65,5,8,5,8,0,0,0,0,212,266,124,252
3,0,2,3,48,,,,,,,,,10,,4,2,,,2,3,,,,,6,10,1,2,,1,,,,,1,1,,34,,,3,2,,3,,1,,,,27,2,2,14,2,11,40,,,35,,,,,,0,0,1,1,1,2,5,5,0,38,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,15,10,0,10,11,9,8,6,8,6,7,2,1,2,1,2,2,0,0,0,4,11,4,5,0,0,0,0,1,1,0,0,29,5,1,2,4,-4,73,66,120,78,124,55,65
3,2,1,3,51,,,,,,,,,6,1,2,1,4,,1,1,,1,,,4,2,,,,,,,,2,10,3,,49,,,5,,,1,,1,,,,10,6,3,14,6,21,55,8,1,23,,,,,,1,1,3,2,0,1,16,20,0,18,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,5,5,0,15,7,12,11,19,2,6,9,11,2,0,0,0,1,2,1,2,4,12,9,11,0,0,0,0,0,3,3,2,17,3,5,4,5,78,124,55,65,-4,73,66,120
0,1,2,2,55,,,,,,,,,14,,1,3,2,1,6,,,,,,7,3,2,1,,,,,,,1,,,31,,,2,2,,4,8,3,,,,35,,2,11,8,6,25,,,58,,,,,,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,10,0,11,9,7,4,8,7,4,2,0,1,2,0,0,0,0,0,12,12,12,3,0,1,1,1,4,1,1,0,35,4,2,3,2,59,142,24,124,130,76,144,45
1,0,2,1,48,,,,,,,,,8,,1,4,3,,2,1,1,,,,5,1,2,,,,,,,,17,2,,48,,,2,,,,,3,,,,14,3,1,11,11,18,40,9,1,32,,,,,,1,1,1,1,0,0,15,5,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,2,0,1,0,20,0,5,3,16,8,21,1,12,3,13,0,0,0,0,0,1,2,0,5,19,4,22,0,0,0,1,0,2,1,2,31,1,4,4,3,130,76,144,45,59,142,24,124
1,3,2,4,54,,,,,,,,,,,4,1,3,,3,1,1,,,,4,4,9,6,,,,,,,,2,,39,,,5,,,2,6,5,,,,32,2,4,7,5,19,43,,,44,,,,,,0,0,1,3,0,3,7,17,0,25,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,30,0,0,13,12,7,7,8,10,6,4,0,1,0,2,1,0,0,1,9,9,10,2,0,0,1,1,3,3,2,0,21,5,6,4,4,50,102,33,140,117,157,121,34
3,2,2,1,55,,,,,,,,,,,6,4,3,,1,3,,,,,4,,3,7,,,,,,1,3,,,43,,,5,,,1,7,3,,,,21,3,,11,4,15,40,11,,42,,,,,,0,0,1,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,5,14,5,6,1,7,1,0,0,1,0,1,0,2,5,12,4,18,0,0,0,0,0,2,0,3,16,3,6,2,4,117,157,121,34,50,102,33,140
2,2,2,2,33,,,,,,,,,5,,2,,3,,2,2,,,,,5,1,6,1,,,,,,,13,,,52,,,4,1,,4,,2,,,,19,,,23,11,13,50,,,16,,,,,,0,0,0,1,2,2,0,5,25,10,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,16,14,13,7,10,8,11,1,1,1,0,0,0,0,0,7,8,4,10,1,0,0,0,1,1,1,3,13,3,3,3,5,55,72,22,108,65,110,66,107
2,1,2,3,62,,,,,,,,,6,,,,5,,2,,1,,,,3,,2,2,,,,,,1,2,4,,20,,,7,,,5,7,5,,,,27,3,2,7,5,3,53,6,,15,,,,,,0,0,1,0,2,0,10,0,46,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,1,1,15,0,10,5,5,4,2,9,5,1,1,4,0,0,0,0,1,1,1,0,8,7,4,10,0,0,0,1,1,2,1,0,20,3,4,3,5,65,110,66,107,55,72,22,108
0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,8,,,,,,0,0,44,36,35,37,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,282,251,301,230,0,0,0,0
7,1,3,2,73,,,,,,,,,11,,4,4,11,,6,3,,,,,11,3,2,3,,,,,,,9,5,,99,,,9,2,,4,8,1,,,,32,3,2,27,22,31,110,,,41,,,,,,0,0,3,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,44,36,35,37,0,0,0,0,25,27,19,28,16,21,15,21,0,0,0,0,0,1,0,2,13,18,14,17,0,0,0,1,1,3,3,4,51,8,4,6,7,0,0,0,0,282,251,301,230
0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,6,,,,,,0,0,36,37,38,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,178,208,118,106,0,0,0,0
5,4,4,3,80,,,,,,,,,13,,5,3,8,,2,4,,,,,7,1,10,5,,,,,,,13,2,,71,,,10,2,,3,6,6,,,,44,7,2,21,10,24,89,,,35,,,,,,0,0,3,4,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,36,37,38,30,0,0,0,0,18,21,21,11,12,14,10,6,0,0,0,0,1,1,3,2,10,14,7,7,0,0,0,0,3,3,2,3,23,7,7,8,7,0,0,0,0,178,208,118,106
0,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,13,,,,,,0,0,34,33,36,36,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,4,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,147,105,91,152,0,0,0,0
2,4,4,3,96,,,,,,,,,19,1,2,,5,,4,4,,,,,9,13,12,5,,,,,,2,26,3,,56,,,6,,,5,5,2,,,,61,5,3,21,11,17,69,,,45,,,,,,0,0,4,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,34,33,36,36,0,0,0,0,16,13,11,16,10,8,7,10,0,0,0,0,1,2,1,1,15,11,10,12,0,1,0,0,1,4,2,4,49,5,7,7,9,0,0,0,0,147,105,91,152
0,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,14,,,,,,0,0,40,36,44,43,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,2,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,215,140,192,160,0,0,0,0
3,5,6,6,106,,,,,,,,,17,,5,1,3,,4,6,,,,,10,8,1,8,,,,,,2,12,4,,66,,,14,1,,7,6,11,,,,58,5,4,17,16,24,72,,,66,,,,,,0,0,2,7,1,8,0,0,0,0,2,1,2,1,0,0,0,0,2,0,1,0,40,36,44,43,0,0,0,0,17,15,14,20,14,10,7,15,0,0,0,0,0,1,2,2,13,7,13,12,0,0,0,1,2,3,1,1,43,5,9,7,7,0,0,0,0,215,140,192,160
0,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,14,,,,,,0,0,35,36,33,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,153,161,177,297,0,0,0,0
3,3,3,5,92,,,,,,,,,13,2,8,1,8,,6,6,,,,,11,6,6,9,,,,,,1,6,6,,81,,,6,1,,5,5,3,,,,47,2,4,24,15,25,70,,1,84,,,,,,1,1,2,6,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,35,36,33,53,0,0,0,0,17,15,18,31,9,12,13,21,0,0,0,0,0,0,1,1,13,13,15,24,0,1,0,1,4,5,3,2,55,8,10,6,7,0,0,0,0,153,161,177,297
0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,10,,,,,,0,0,31,45,32,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,154,261,209,210,0,0,0,0
3,3,4,3,96,,,,,,,,,33,1,6,5,3,1,5,5,,,,,12,9,,,,,,,,,1,3,,65,,,4,3,,12,1,,,,,55,3,2,16,15,20,57,,2,94,,,,,,2,2,2,5,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,31,45,32,41,0,0,0,0,12,22,15,16,9,12,11,7,0,0,0,0,1,1,0,1,13,21,15,17,0,0,2,0,0,6,1,4,53,4,9,5,8,0,0,0,0,154,261,209,210
2,3,2,5,60,,,,,,,,,4,,2,1,3,22,1,4,,,,,6,2,1,2,,,,,,,,2,,39,,,5,2,,2,,2,,,,13,,5,11,10,12,57,,,33,,,,,,0,0,0,0,0,2,0,0,0,32,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,10,0,0,9,9,15,8,7,5,9,4,5,1,0,0,1,0,0,0,0,4,9,5,5,0,1,0,1,2,4,3,1,25,7,6,5,6,31,40,30,74,97,98,59,55
1,2,3,1,42,,,,,,,,,4,,2,3,1,,2,1,,,,,4,,1,2,,,,,,,,,,33,,,6,1,,1,2,1,,,,11,2,2,9,10,8,40,6,,25,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,10,0,17,4,7,8,14,3,5,4,9,0,0,0,0,1,0,0,1,7,7,2,13,0,0,0,0,1,1,0,1,11,2,3,3,3,97,98,59,55,31,40,30,74
0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,7,,,,,,0,0,30,40,31,29,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52,107,138,93,0,0,0,0
6,4,2,3,113,,,,,,,,,28,,3,1,6,,5,2,1,,,,7,2,3,9,,,,,,,,5,,26,,,13,,,4,8,9,,,,63,4,3,5,1,10,71,,,53,,,,,,0,0,2,5,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,30,40,31,29,0,0,0,0,5,14,5,2,2,5,4,2,0,0,0,0,2,0,1,1,4,12,11,9,0,0,0,0,0,3,2,3,35,7,8,6,6,0,0,0,0,52,107,138,93
2,3,2,6,41,,,,,,,,,8,,,2,4,,1,1,,,,,4,4,1,3,,,,,,6,12,1,,55,,,6,,,3,4,1,,,,24,3,,13,19,17,41,,1,30,,,,,,1,1,1,2,2,1,47,30,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10,16,11,10,18,8,7,7,11,1,2,1,0,0,1,0,2,9,3,9,7,0,0,2,3,3,0,0,0,17,5,3,3,6,30,101,64,148,94,52,107,160
2,1,1,1,65,,,,,,,,,3,,3,,1,,3,2,1,,,,7,8,3,7,,,,,,,1,1,,27,,,3,1,,3,2,2,,,,28,4,1,8,3,12,42,7,,40,,,,,,0,0,0,0,1,3,0,0,15,20,0,1,0,2,0,0,0,1,0,0,0,1,2,2,1,2,5,5,15,15,6,10,7,4,4,7,6,4,0,1,0,2,1,2,1,0,8,15,8,13,0,0,0,0,0,2,2,1,27,3,4,3,2,94,52,107,160,30,101,64,148
0,2,2,3,46,,,,,,,,,13,,2,2,4,,2,1,,,,,5,2,,4,,,,,,,13,,,47,,,3,,,1,,9,,,,29,4,1,11,12,16,36,,1,40,,,,,,1,1,1,1,0,1,15,15,0,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,7,11,6,23,6,5,3,16,1,1,0,0,0,1,1,2,10,8,8,11,0,0,0,1,1,1,2,3,31,1,4,4,6,63,158,67,133,140,74,83,133
2,1,1,3,60,,,,,,,,,10,,8,,3,,4,2,,,,,9,3,,3,,,,,,,3,2,,29,,,5,4,,1,,,,,,17,2,3,5,4,9,40,4,1,36,,,,,,1,1,1,2,1,0,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,4,1,2,15,15,0,9,9,9,5,6,4,7,3,5,0,1,1,2,1,1,0,0,13,13,6,14,0,0,0,0,1,1,0,1,41,3,2,1,3,140,74,83,133,63,158,67,133
3,3,1,2,58,,,,,,,,,,,3,,3,,4,6,,,,,10,3,3,5,,,,,,,1,,,43,,,3,3,,4,6,9,,,,30,1,1,17,4,16,39,,,52,,,,,,0,0,1,3,1,0,5,12,12,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,10,10,0,0,12,18,11,2,6,11,6,1,1,1,0,3,0,1,0,0,5,10,10,7,0,1,0,0,2,3,2,2,37,5,6,4,5,77,57,153,35,70,112,67,70
3,2,2,2,45,,,,,,,,,,,2,3,1,,,2,,,,,3,2,2,2,,,,,,1,2,1,,43,,,5,,,2,2,4,,,,14,5,1,13,5,19,38,7,,36,,,,,,0,0,0,4,3,0,0,51,50,0,1,2,1,1,1,1,0,0,0,0,1,0,1,2,2,1,15,20,0,5,10,14,13,6,8,8,7,4,0,1,0,0,1,1,0,3,6,10,11,5,1,0,0,0,0,1,1,1,12,3,3,3,4,70,112,67,70,77,57,153,35
